NPI,Ind_PAC_ID,Provider Last Name,Provider First Name,Provider Middle Name,suff,Procedure_Category,Count,Percentile,Profile_Display_Indicator
1386732915,6800056656,HEILBRON,MAURICIO,J,JR.,Hernia repair – groin (open),14,85.0,Y
1386745321,2466621164,PAULLUS,WAYNE,CLIFFORD,III,Spinal fusion,66,86.0,Y
1386834281,1658404090,MCDONALD,JOHN,WALKER,SR.,Colonoscopy,198,74.0,Y
1386840874,6204150246,SIMMONS,JOHN,W,II,Colonoscopy,32,32.0,Y
1386842755,1951432830,SPENCER,DAVID,L.,JR.,Prostate resection,40,85.0,Y
1386910933,8224317706,DUDZINSKI,JOHN,E,II,Coronary angioplasty and stenting,63,79.0,Y
1386961720,6507156999,HERRERA,HENRY,R,JR.,Colonoscopy,245,81.0,Y
1386962546,1759687817,FALLON,JOHN,M,II,Coronary artery bypass graft (CABG),80,91.0,Y
1396108098,5698068633,MCFERREN,SCOTT,C,JR.,Prostate resection,22,61.0,Y
1396125654,3870976087,GAIDARSKI,ALEXANDER,ANGELOV,III,Colonoscopy,99,53.0,Y
1396718011,6608900303,HREBINKO,RONALD,L,JR.,Prostate resection,24,65.0,Y
1396719571,4880669787,WILKINSON,ARTHUR,W,III,Coronary angioplasty and stenting,32,52.0,Y
1396742979,5890777809,GROSSO,ANTHONY,F,JR.,Cataract surgery,517,84.0,Y
1396748786,4587635263,WOODS,CHARLES,D,JR.,Cataract surgery,954,95.0,Y
1396774501,9335148535,KNAUF,HERBERT,PAUL,III,Cataract surgery,864,93.0,Y
1396778239,9537138144,THEOBALD,ROBERT,JAMES,III,Colonoscopy,90,50.0,Y
1396782629,7416941380,BROWN,ROBERT,S,JR.,Colonoscopy,17,26.0,Y
1396797270,9931107554,LOGUE,EDWARD,J,III,Knee replacement,40,56.0,Y
1396798666,7517949159,BRYAN,JAMES,A,III,Cataract surgery,114,54.0,Y
1396798716,6709989478,BLESTEL,GEORGE,AMBROSE,JR.,Colonoscopy,169,69.0,Y
1396819371,2365643608,KERN,RICHARD,LEE,JR.,Spinal fusion,72,89.0,Y
1396833190,7214001270,STROM,PAUL,J,JR.,Cataract surgery,229,66.0,Y
1396861407,7517048416,QUAYLE,FRANK,JOSEPH,IV,Spinal fusion,15,51.0,Y
1396861407,7517048416,QUAYLE,FRANK,JOSEPH,IV,Hernia repair (minimally invasive),17,76.0,Y
1396900148,8729265913,REMALEY,DELBERT,PAUL,III,Hip replacement,18,52.0,Y
1396900148,8729265913,REMALEY,DELBERT,PAUL,III,Knee replacement,27,46.0,Y
1407098593,7214177906,MUNDY,ROMIE,N,II,Colonoscopy,45,37.0,Y
1407295470,5698070704,NOEL,OSCAR,FRENCH,IV,Hip replacement,31,65.0,Y
1407295470,5698070704,NOEL,OSCAR,FRENCH,IV,Knee replacement,26,45.0,Y
1407839491,5799729307,MCBRIDE,ROBERT,B,JR.,Knee replacement,19,38.0,Y
1407840598,8022918911,HODNETTE,FRANK,BROOKS,JR.,Colonoscopy,189,73.0,Y
1407847023,7214833748,BRISTOW,WALTER,J,III,Colonoscopy,338,91.0,Y
1407855729,4688730260,SIMMONS,JAMES,W,III,Spinal fusion,64,86.0,Y
1407856958,6204843550,FARMER,CLARANCE,S,II,Prostate resection,60,94.0,Y
1407864036,2264456979,SMITH,THOMAS,G,III,Prostate resection,11,35.0,Y
1407872369,648162172,SMIRES,HARVEY,E,JR.,Hip replacement,24,59.0,Y
1407872369,648162172,SMIRES,HARVEY,E,JR.,Knee replacement,41,57.0,Y
1407880115,5991842536,DAGOSTINI,ROBERT,J,JR.,Hip replacement,32,66.0,Y
1407880115,5991842536,DAGOSTINI,ROBERT,J,JR.,Knee replacement,54,65.0,Y
1407893639,2062479918,KONSTANCE,RICHARD,P,II,Coronary angioplasty and stenting,93,91.0,Y
1407895170,1951302470,JOYCE,WILLIAM,F,JR.,Colonoscopy,98,52.0,Y
1407898083,6608767421,CROWELL,BERNARD,G,JR.,Spinal fusion,15,51.0,Y
1407899552,6002884889,ANNESLEY,WILLIAM,H,JR.,Prostate resection,31,75.0,Y
1417004235,7618140096,MITCHELL,ROBERT,E,II,Prostate resection,16,48.0,Y
1417055716,6608857883,LOWE,CARL,JARRETT,JR.,Hernia repair – groin (open),27,95.0,Y
1417065160,446251342,ADAMS,RONNIE,L,II,Hernia repair (minimally invasive),25,86.0,Y
1417066226,4284602061,STONE,JAMES,E,JR.,Pacemaker insertion or repair,185,99.0,Y
1417118126,2860615515,SHARY,THOMAS,M,JR.,Hernia repair (minimally invasive),13,67.0,Y
1417156068,5092776484,LYONS,JOHN,M,JR.,Colonoscopy,329,90.0,Y
1417179268,5597837302,SAMS,WALTER,A,IV,Cataract surgery,1080,96.0,Y
1417262957,1355646373,BLANTON,LEE,ESTES,JR.,Knee replacement,30,49.0,Y
1417377052,8820329238,NWELUE,EMMANUEL,C,JR.,Hip replacement,63,82.0,Y
1417377052,8820329238,NWELUE,EMMANUEL,C,JR.,Knee replacement,125,89.0,Y
1417391012,2567883838,WRIGHT,JAMES,MONROE,III,Spinal fusion,19,55.0,Y
1417903022,5991891301,FORGET,THOMAS,R,JR.,Spinal fusion,66,86.0,Y
1417907049,5496844193,HAIK,HILLIARD,MICHAEL,JR.,Cataract surgery,225,66.0,Y
1417920984,9931154754,LITTON,JOHN,SCOTT,JR.,Colonoscopy,34,33.0,Y
1417923731,9234042185,HERRIOTT,GEORGE,E,III,Hip replacement,31,65.0,Y
1417923731,9234042185,HERRIOTT,GEORGE,E,III,Knee replacement,96,82.0,Y
1417928284,5597771733,MOORE,CLARK,DANIEL,III,Knee replacement,17,36.0,Y
1417932872,3072572668,PAPP,JOHN,P,JR.,Colonoscopy,313,89.0,Y
1417941923,8123912318,PERDUE,PHILIP,S,JR.,Hip replacement,39,71.0,Y
1417941923,8123912318,PERDUE,PHILIP,S,JR.,Knee replacement,65,71.0,Y
1417949694,9931136314,GOGO,PROSPERO,B,JR.,Coronary angioplasty and stenting,87,89.0,Y
1417953258,5698672905,NOLAN,JOHN,P,JR.,Hip replacement,26,61.0,Y
1417953258,5698672905,NOLAN,JOHN,P,JR.,Knee replacement,35,53.0,Y
1417968041,2466419841,SALYERS,WILLIAM,J,JR.,Colonoscopy,114,56.0,Y
1417985433,7012912645,EVANS,PAUL,L,JR.,Coronary artery bypass graft (CABG),27,46.0,Y
1417986761,5294731840,DEHAAS,DAVID,R,JR.,Hernia repair – groin (open),18,90.0,Y
1417990565,3779658646,BROWN,ROY,R,JR.,Prostate resection,42,86.0,Y
1427025592,7012910045,SLOAN,ROBERT,B,JR.,Spinal fusion,26,62.0,Y
1427026327,6901824283,ECKHERT,KENNETH,H,III,Hernia repair (minimally invasive),40,95.0,Y
1427037605,2961548425,HOLCOMB,WILLIAM,E,III,Cataract surgery,1347,97.0,Y
1427044072,5395639488,BOYLE,KENNETH,ANDREW,JR.,Cataract surgery,660,89.0,Y
1427044197,5496949273,CROCKARELL,JOHN,R,JR.,Hip replacement,58,80.0,Y
1427044197,5496949273,CROCKARELL,JOHN,R,JR.,Knee replacement,125,89.0,Y
1427055227,8729071311,HENDERSON,GREGORY,L,SR.,Cataract surgery,338,75.0,Y
1427059310,3375538416,DIECK,JOHN,A,JR.,Coronary angioplasty and stenting,18,33.0,Y
1427059310,3375538416,DIECK,JOHN,A,JR.,Pacemaker insertion or repair,74,90.0,Y
1427060557,446344097,BURNS,DAVID,E,JR.,Hernia repair – groin (open),39,98.0,Y
1427060557,446344097,BURNS,DAVID,E,JR.,Hernia repair (minimally invasive),15,72.0,Y
1427068170,8921110891,FALCONER,JAMES,CHRISTOPHER,JR.,Cataract surgery,13,35.0,Y
1427071075,648334698,DUGONI,WILLIAM,E,JR.,Hernia repair (minimally invasive),15,72.0,Y
1427071075,648334698,DUGONI,WILLIAM,E,JR.,Mastectomy,25,77.0,Y
1427078468,8224209549,JOHNSTON,JAY,CARTER,II,Cataract surgery,101,53.0,Y
1427102821,4789767971,GORDON,GREGORY,D,JR.,Hip replacement,28,62.0,Y
1427102821,4789767971,GORDON,GREGORY,D,JR.,Knee replacement,71,74.0,Y
1427119189,2769407832,HOWARD,ROBERT,G,JR.,Hip replacement,14,47.0,Y
1427141241,2466645262,COLEMAN,WILLIAM,HARDIN,JR.,Colonoscopy,15,25.0,Y
1427176544,2264530021,CRAFT,ROLAND,RYHSTMAS,III,Hernia repair – groin (open),50,99.0,Y
1427176544,2264530021,CRAFT,ROLAND,RYHSTMAS,III,Mastectomy,47,89.0,Y
1427209808,9133392442,BENJAMIN,COMPTON,J,JR.,Prostate resection,13,40.0,Y
1427216787,9335202902,LUTTON,JEFFREY,S,JR.,Hip replacement,93,91.0,Y
1427216787,9335202902,LUTTON,JEFFREY,S,JR.,Knee replacement,169,94.0,Y
1427256163,446471163,MACE,JAMES,E,JR.,Coronary artery bypass graft (CABG),47,70.0,Y
1427261429,9830377191,BOEHM,PETER,E,JR.,Spinal fusion,52,81.0,Y
1427267145,9830288414,GRAY,PAUL,EDWARD,JR.,Hernia repair – groin (open),11,79.0,Y
1427267145,9830288414,GRAY,PAUL,EDWARD,JR.,Hernia repair (minimally invasive),35,93.0,Y
1427268424,7416023130,QUASH,JOSEPH,A,JR.,Coronary angioplasty and stenting,11,23.0,Y
1427404839,8729372693,CASTANO,JUAN,JOSE,JR.,Colonoscopy,186,72.0,Y
1427443902,3375923741,HEINL,ROBERT,EMIL,IV,Coronary angioplasty and stenting,41,62.0,Y
1437101482,9638079502,DIETZ,JOHN,W,JR.,Spinal fusion,42,74.0,Y
1437105194,6507935913,MORIARITY,JOHN,L,JR.,Spinal fusion,11,45.0,Y
1437116456,4486684669,CRAWFORD,GEORGE,I,JR.,Colonoscopy,32,32.0,Y
1437116456,4486684669,CRAWFORD,GEORGE,I,JR.,Hernia repair – groin (open),11,79.0,Y
1437116787,9436053931,HEFLEY,WILLIAM,F,JR.,Hip replacement,166,98.0,Y
1437116787,9436053931,HEFLEY,WILLIAM,F,JR.,Knee replacement,95,82.0,Y
1437117561,1658303615,HOLLABAUGH,ROBERT,STERLING,JR.,Prostate resection,31,75.0,Y
1437130226,1052405198,WENDLER,FREDERICK,W,JR.,Colonoscopy,114,56.0,Y
1437130226,1052405198,WENDLER,FREDERICK,W,JR.,Hernia repair – groin (open),17,89.0,Y
1437138781,1658333018,BARBAGIOVANNI,JOHN,T,II,Colonoscopy,341,91.0,Y
1437177300,3274538368,STUCKEY,THOMAS,C,III,Cataract surgery,1610,98.0,Y
1437185543,7810021409,KENNEY,ROBERT,J,JR.,Hernia repair (minimally invasive),44,96.0,Y
1437189834,1557367273,PERKINS,FREDERICK,H,JR.,Colonoscopy,26,30.0,Y
1437193323,1456355825,CARL,JOHN,M,III,Colonoscopy,26,30.0,Y
1437193323,1456355825,CARL,JOHN,M,III,Hernia repair – groin (open),24,94.0,Y
1437193323,1456355825,CARL,JOHN,M,III,Hernia repair (minimally invasive),31,91.0,Y
1437194438,6204951890,HALLER,WILLIAM,NEITZ,III,Hip replacement,20,55.0,Y
1437194438,6204951890,HALLER,WILLIAM,NEITZ,III,Knee replacement,63,70.0,Y
1437196730,7810908407,MCGUIRE,RICHARD,E,JR.,Colonoscopy,93,51.0,Y
1437257532,1153490750,COMBS,WALLACE,M,II,Colonoscopy,388,94.0,Y
1437293016,7517013071,STEPAN,DONALD,R,JR.,Hernia repair – groin (open),16,88.0,Y
1437293016,7517013071,STEPAN,DONALD,R,JR.,Hernia repair (minimally invasive),11,62.0,Y
1437293016,7517013071,STEPAN,DONALD,R,JR.,Mastectomy,20,71.0,Y
1437324605,3678795390,IDOINE,JOHN,DOUGLAS,III,Knee replacement,29,48.0,Y
1437357274,9436323201,FUNKE,FREDERICK,WALTER,JR.,Coronary angioplasty and stenting,55,74.0,Y
1437357274,9436323201,FUNKE,FREDERICK,WALTER,JR.,Pacemaker insertion or repair,23,72.0,Y
1437387396,9234353806,WEST,MICHAEL,RAY,JR.,Colonoscopy,114,56.0,Y
1437387396,9234353806,WEST,MICHAEL,RAY,JR.,Hernia repair (minimally invasive),15,72.0,Y
1437411675,1153692272,RODRIGUEZ-FEO,JOHN,A,III,Spinal fusion,80,91.0,Y
1437446689,6103110234,CLEVELAND,ANDREW,WILLIAM,III,Spinal fusion,18,54.0,Y
1437511748,2860730926,HOGAN,DANIEL,EDWARD,JR.,Colonoscopy,23,29.0,Y
1437562600,9234358383,STEADMAN,RICHARD,ANDERSON,III,Hernia repair (minimally invasive),13,67.0,Y
1447203021,1759412307,CAFFREY,WILLIAM,D,JR.,Knee replacement,29,48.0,Y
1447204821,4688605611,MARSHALL,STUART,C,JR.,Hip replacement,22,57.0,Y
1447204821,4688605611,MARSHALL,STUART,C,JR.,Knee replacement,44,59.0,Y
1447204961,6204843907,MCMULLAN,PAUL,W,JR.,Coronary angioplasty and stenting,21,38.0,Y
1447214762,8527970193,WILLIAMS,JOHN,A,III,Coronary angioplasty and stenting,53,73.0,Y
1447224605,5294879912,FAUBION,WILLIAM,A,JR.,Colonoscopy,35,34.0,Y
1447228366,941101182,MUCCIOLO,JOSEPH,M,JR.,Colonoscopy,50,39.0,Y
1447228366,941101182,MUCCIOLO,JOSEPH,M,JR.,Hernia repair – groin (open),24,94.0,Y
1447228945,8729150925,GRAUL,EDWARD,E,JR.,Cataract surgery,275,70.0,Y
1447234836,6002801966,CRANFORD,CLIFFORD,A,JR.,Colonoscopy,101,53.0,Y
1447236815,4082772272,SKINNER,WRIGHT,S,III,Knee replacement,37,54.0,Y
1447239165,345377339,CRICKARD,GEORGE,E,III,Hip replacement,43,73.0,Y
1447239165,345377339,CRICKARD,GEORGE,E,III,Knee replacement,74,75.0,Y
1447243472,7214996321,MARTIN,IRVIN,L,III,Knee replacement,33,51.0,Y
1447245394,1153224324,ACHECAR,FRED,A,JR.,Hip replacement,36,69.0,Y
1447245394,1153224324,ACHECAR,FRED,A,JR.,Knee replacement,78,77.0,Y
1447249255,3678552452,HOWARD,RICHARD,A,JR.,Coronary angioplasty and stenting,16,30.0,Y
1447250816,4789570649,MCANDREW,JOHN,C,III,Knee replacement,35,53.0,Y
1447263611,5496740557,FREUDIGMAN,PAUL,T,JR.,Hip replacement,54,79.0,Y
1447263611,5496740557,FREUDIGMAN,PAUL,T,JR.,Knee replacement,127,89.0,Y
1447293584,3779586698,STEWART,JOEL,M,JR.,Mastectomy,38,85.0,Y
1447302690,2062301096,COLE,CHARLES,A,JR.,Cataract surgery,176,61.0,Y
1447368089,4981619285,YOUNG,WILLIAM,H,III,Colonoscopy,17,26.0,Y
1447423793,4880761501,DOSS,JAMES,T,JR.,Cataract surgery,707,91.0,Y
1447440243,446339881,CASHIO,RICHARD,V,JR.,Mastectomy,11,56.0,Y
1447450424,5193918514,MALLOY,JOHN,PATRICK,IV,Hip replacement,11,42.0,Y
1447450424,5193918514,MALLOY,JOHN,PATRICK,IV,Spinal fusion,36,70.0,Y
1447460001,7517068059,SMITH,RICHARD,LEE,II,Coronary angioplasty and stenting,99,92.0,Y
1447468046,4789855479,NEFF,ROBERET,S,II,Hip replacement,86,89.0,Y
1447468046,4789855479,NEFF,ROBERET,S,II,Knee replacement,104,84.0,Y
1447478755,7810133550,HARRIS,FREDERICK,R,JR.,Colonoscopy,399,94.0,Y
1447490644,8921278011,SCHNATZ,FREDERICK,GEORGE,III,Coronary angioplasty and stenting,49,70.0,Y
1447514302,446499826,MCCABE,MARSHALL,E,IV,Colonoscopy,200,75.0,Y
1457302366,5092998955,MUSCARELLA,JOSEPH,L,JR.,Spinal fusion,47,78.0,Y
1457302390,9335155324,ETTER,ELEGY,L,II,Hernia repair (minimally invasive),25,86.0,Y
1457305633,6901807312,ENGH,CHARLES,A,JR.,Hip replacement,62,82.0,Y
1457305633,6901807312,ENGH,CHARLES,A,JR.,Knee replacement,84,79.0,Y
1457311375,3072622935,STATHOS,JOHN,A,JR.,Cataract surgery,43,44.0,Y
1457313116,2668548934,LAWTON,JOSEPH,J,III,Coronary angioplasty and stenting,41,62.0,Y
1457313116,2668548934,LAWTON,JOSEPH,J,III,Pacemaker insertion or repair,31,76.0,Y
1457339913,749379766,DOUBEK,WILLIAM,G,III,Mastectomy,31,81.0,Y
1457340465,1557382165,CULPEPPER,JOHN,WESLEY,JR.,Mastectomy,15,64.0,Y
1457342503,2062552086,HAMMOND,ALBERT,S,III,Colonoscopy,233,80.0,Y
1457344905,3870596000,VAYER,ARTHUR,J,JR.,Colonoscopy,29,31.0,Y
1457344905,3870596000,VAYER,ARTHUR,J,JR.,Hernia repair – groin (open),11,79.0,Y
1457350894,1951339571,WINGER,LLOYD,T,IV,Hernia repair – groin (open),14,85.0,Y
1457350894,1951339571,WINGER,LLOYD,T,IV,Hernia repair (minimally invasive),26,87.0,Y
1457354284,446325120,MCCULLEN,BOBBY,K,JR.,Cataract surgery,421,80.0,Y
1457363103,9234273632,BRYAN,FOSTER,CURTIS,II,Coronary artery bypass graft (CABG),17,34.0,Y
1457384612,244200236,FABIAN,HENRY,F,JR.,Spinal fusion,75,90.0,Y
1457390981,6901707504,RICHARDSON,JOHN,B,JR.,Coronary artery bypass graft (CABG),59,81.0,Y
1457392433,7810892775,JOLLEY,JAMES,E,II,Spinal fusion,122,97.0,Y
1457395832,2163435116,GROS,ALBERT,J,JR.,Spinal fusion,18,54.0,Y
1457396145,5991832313,BACKE,HENRY,A,JR.,Hip replacement,32,66.0,Y
1457396145,5991832313,BACKE,HENRY,A,JR.,Knee replacement,33,51.0,Y
1457407702,6901103829,SWEET,PATRICK,H,III,Colonoscopy,269,84.0,Y
1457431082,4880736024,FIKE,EDGAR,A,IV,Hip replacement,13,46.0,Y
1457431082,4880736024,FIKE,EDGAR,A,IV,Knee replacement,32,50.0,Y
1457432122,1759448335,RECTOR,ERNEST,R,II,Prostate resection,19,55.0,Y
1457456386,2062480965,VARR,WILLIAM,F,III,Cataract surgery,182,61.0,Y
1457459174,9830271410,COLE,JOHN,SHERMAN,IV,Spinal fusion,30,66.0,Y
1457492233,9234200940,PRUDEN,CHARLES,H,IV,Prostate resection,12,38.0,Y
1457512063,6608054663,SUTTER,DAVID,A,JR.,Coronary angioplasty and stenting,126,96.0,Y
1457521668,2860543360,DEBRUX,JOSEPH,CART,JR.,Mastectomy,28,79.0,Y
1457557415,5395870257,VEST,RICHARD,N,III,Pacemaker insertion or repair,98,95.0,Y
1457587099,8325289184,RISNER,DAVID,SCHULLER,JR.,Cataract surgery,991,95.0,Y
1457619884,2163746215,WATTS,THOMAS,E,III,Coronary angioplasty and stenting,100,92.0,Y
1457641664,8820313505,MORRIS,THOMAS,W,III,Spinal fusion,38,72.0,Y
1457646697,1254624760,CECIL,CHARLES,L,IV,Prostate resection,19,55.0,Y
1457677148,4284877648,SMITH,DEANE,E,III,Coronary artery bypass graft (CABG),12,27.0,Y
1467409029,9436162054,OGILVIE,JAMES,W,JR.,Colonoscopy,110,56.0,Y
1467410258,547156945,KRIVCHENIA,GREGORY,B,II,Hip replacement,19,54.0,Y
1467410258,547156945,KRIVCHENIA,GREGORY,B,II,Knee replacement,31,50.0,Y
1467440909,6901886977,MANN,PAUL,M,II,Cataract surgery,476,83.0,Y
1467451237,8123095536,KING,JOHN,L,JR.,Hernia repair (minimally invasive),49,97.0,Y
1467454173,8224940333,NICCHI,VINCENT,J,JR.,Coronary angioplasty and stenting,28,47.0,Y
1467454173,8224940333,NICCHI,VINCENT,J,JR.,Pacemaker insertion or repair,31,76.0,Y
1467455493,9638153539,MEDLOCK,MELVIN,DUBOSE,JR.,Colonoscopy,62,43.0,Y
1467468447,5698744241,JEANSONNE,RICHARD,M,JR.,Colonoscopy,13,23.0,Y
1467474080,5395809578,GEORGE,FERRIS,E,JR.,Coronary angioplasty and stenting,81,88.0,Y
1467474080,5395809578,GEORGE,FERRIS,E,JR.,Pacemaker insertion or repair,46,82.0,Y
1467474874,6901854736,OTOOLE,WILLIAM,J,JR.,Colonoscopy,122,58.0,Y
1467480202,1658279575,PARKER,CLAUDE,J,III,Cataract surgery,154,59.0,Y
1467484600,9032128921,EVANS,VON,L,JR.,Hip replacement,18,52.0,Y
1467484600,9032128921,EVANS,VON,L,JR.,Knee replacement,55,66.0,Y
1467487579,941397665,KRUSE,CYRIL,F,III,Hip replacement,72,85.0,Y
1467487579,941397665,KRUSE,CYRIL,F,III,Knee replacement,144,92.0,Y
1467488551,2860469244,MONTGOMERY,SAMUEL,J,JR.,Cataract surgery,1273,97.0,Y
1467496612,7810900313,BOWEN,FRANK,W,III,Coronary artery bypass graft (CABG),54,77.0,Y
1467565606,1254425291,ROBINSON,GEORGE,G,II,Hip replacement,122,95.0,Y
1467565606,1254425291,ROBINSON,GEORGE,G,II,Knee replacement,150,92.0,Y
1467634758,1052557451,SIKES,CHARLES,VAN,III,Hip replacement,57,80.0,Y
1467634758,1052557451,SIKES,CHARLES,VAN,III,Knee replacement,53,65.0,Y
1467663906,5799855581,PICARELLA,EMILE,A,JR.,Mastectomy,13,60.0,Y
1467719237,5294020913,MEAUX,CRAIG,J,JR.,Cataract surgery,1467,98.0,Y
1477506111,8921909714,HOLLIS,ROBERT,F,III,Spinal fusion,27,63.0,Y
1477506871,7012050800,KENT,RALEIGH,B,III,Hernia repair – groin (open),20,92.0,Y
1477511921,9830151398,JACKSON,MORRIS,BROOKS,II,Prostate resection,11,35.0,Y
1477524783,9436253838,HOLT,JOHN,PLUMMER,JR.,Colonoscopy,113,56.0,Y
1477542934,8022003490,SAIZ,ABEDON,ABE,JR.,Colonoscopy,101,53.0,Y
1477542934,8022003490,SAIZ,ABEDON,ABE,JR.,Hernia repair – groin (open),18,90.0,Y
1477553436,9739369612,BARRETT,ROBERT,L,JR.,Coronary angioplasty and stenting,18,33.0,Y
1477553691,6901832864,SELDOMRIDGE,JOHN,A,III,Spinal fusion,39,72.0,Y
1477554517,2264345669,JOHNSON,JOHN,D,JR.,Spinal fusion,81,91.0,Y
1477557072,6901849520,JOHNSON,JOSEPH,E,IV,Colonoscopy,665,99.0,Y
1477559730,1456251230,COLLINS,JAMES,B,III,Hernia repair (minimally invasive),25,86.0,Y
1477628139,446356885,SUMICH,LENI,T,II,Cataract surgery,408,79.0,Y
1477662617,8628044898,BARRY,WESLEY,H,JR.,Hernia repair – groin (open),21,92.0,Y
1477680197,42242505,HAGANS,JAMES,E,III,Mastectomy,114,99.0,Y
1477761005,2163641499,KIKTA,DONALD,GREGORY,JR.,Coronary angioplasty and stenting,69,83.0,Y
1477795458,547574980,OSTERBERG,E.,CHARLES,III,Prostate resection,17,50.0,Y
1487618237,8022204460,DAVIS,CHARLES,M,III,Hip replacement,54,79.0,Y
1487618237,8022204460,DAVIS,CHARLES,M,III,Knee replacement,111,86.0,Y
1487622031,941284400,CURTIS,JOHN,D,JR.,Knee replacement,42,58.0,Y
1487624441,6800865445,GEIGER,JAMES,MICHAEL,JR.,Cataract surgery,198,63.0,Y
1487626560,7012924293,HUFFMON,GEORGE,V,III,Spinal fusion,45,76.0,Y
1487631602,8224925482,MANN,JOHN,WALTER,III,Hip replacement,22,57.0,Y
1487631602,8224925482,MANN,JOHN,WALTER,III,Knee replacement,50,63.0,Y
1487648606,6507853009,ROLDAN,RODRIGO,C,JR.,Colonoscopy,85,49.0,Y
1487650743,7618967332,COSTELLO,JOHN,J,JR.,Cataract surgery,901,94.0,Y
1487657342,9931297264,SILONE,JAMES,EDWARD,JR.,Cataract surgery,390,78.0,Y
1487704375,941373286,CLAPP,ROGER,C,JR.,Colonoscopy,87,50.0,Y
1487741583,3375691405,MELVIN,WILLIE,V,III,Hernia repair (minimally invasive),18,78.0,Y
1487848545,6103977293,MCCOLGAN,WILLIAM,L,III,Hernia repair (minimally invasive),13,67.0,Y
1487897997,6608199419,CLARK,NORMAN,RAY,III,Colonoscopy,443,96.0,Y
1487911038,5496010431,BOUTTE,HAROLD,J,JR.,Colonoscopy,79,47.0,Y
1487964813,446565410,SKORCZEWSKI,JAMES,H,JR.,Coronary angioplasty and stenting,54,74.0,Y
1497074041,8325172943,MOORE,EDGAR,C,JR.,Colonoscopy,16,25.0,Y
1497701627,2264427558,LANE,JOHN,F,III,Cataract surgery,24,40.0,Y
1497715619,8628050556,THOMAS,CHARLES,E,III,Cataract surgery,56,47.0,Y
1497724959,5698668788,REID,LEON,A,III,Cataract surgery,154,59.0,Y
1497725493,6608819149,LOVE,ROBERT,T,III,Mastectomy,11,56.0,Y
1497735831,345436226,FREDERICK,LAURENCE,DAVIS,III,Knee replacement,39,56.0,Y
1497736664,9133224868,MOODY,WILLIS,E,III,Colonoscopy,168,68.0,Y
1497736664,9133224868,MOODY,WILLIS,E,III,Hernia repair (minimally invasive),31,91.0,Y
1497743066,2860534310,SHEPPARD,RAYMOND,L,JR.,Hernia repair – groin (open),14,85.0,Y
1497743066,2860534310,SHEPPARD,RAYMOND,L,JR.,Hernia repair (minimally invasive),27,88.0,Y
1497743165,1850312182,MAHER,JAMES,A,JR.,Colonoscopy,226,79.0,Y
1497744510,6608830047,GREENLEE,JOSEPH,A,III,Coronary artery bypass graft (CABG),64,84.0,Y
1497749998,7315837986,CORBETT,FRANK,EDWARD,JR.,Colonoscopy,288,86.0,Y
1497751994,547266496,HAITHCOCK,ROBYN,L,SR.,Colonoscopy,285,86.0,Y
1497752687,4082665419,FISCHER,FRANK,J,III,Cataract surgery,1564,98.0,Y
1497754659,8426037961,HAMRICK,GEORGE,L,JR.,Pacemaker insertion or repair,65,88.0,Y
1497793731,5597666529,BAKER,JAMES,H,II,Pacemaker insertion or repair,68,89.0,Y
1497798771,2466456082,FISHER,DAVID,H,JR.,Cataract surgery,30,41.0,Y
1497799548,2567566276,MARTELLA,ARTHUR,T,III,Coronary artery bypass graft (CABG),21,38.0,Y
1497850515,9931280807,SCHARFSTEIN,BENJAMIN,S,JR.,Colonoscopy,56,41.0,Y
1497850515,9931280807,SCHARFSTEIN,BENJAMIN,S,JR.,Hernia repair (minimally invasive),26,87.0,Y
1497850515,9931280807,SCHARFSTEIN,BENJAMIN,S,JR.,Mastectomy,16,66.0,Y
1497958235,7517104029,BALTZ,JOSEPH,G,JR.,Colonoscopy,339,91.0,Y
1497987838,5092021758,RAZZANO,ANDREW,J,JR.,Knee replacement,13,32.0,Y
1508026832,9830116847,MELSTROM,KURT,ALLAN,JR.,Colonoscopy,45,37.0,Y
1508037516,7618160557,SHERMAN,WILLIAM,F,JR.,Knee replacement,11,29.0,Y
1508048919,9032388814,VICTOR,DAVID,W,III,Colonoscopy,16,25.0,Y
1508057530,7315011681,STAHLS,PAUL,FOSTER,III,Pacemaker insertion or repair,47,83.0,Y
1508082132,4981690476,BAUMAN,WENDALL,CARTER,JR.,Cataract surgery,14,35.0,Y
1508085911,6002085180,ANDERSON,PHILLIP,R,III,Coronary angioplasty and stenting,17,32.0,Y
1508123407,3375795628,PHILLIPS,STEPHEN,H.,II,Prostate resection,54,92.0,Y
1508800905,4284600347,GARRETT,HARVEY,EDWARD,JR.,Spinal fusion,12,47.0,Y
1508800905,4284600347,GARRETT,HARVEY,EDWARD,JR.,Coronary artery bypass graft (CABG),92,94.0,Y
1508800905,4284600347,GARRETT,HARVEY,EDWARD,JR.,Pacemaker insertion or repair,52,84.0,Y
1508802877,8426029265,HEAD,WILLIAM,JUSTUS,III,Cataract surgery,11,33.0,Y
1508803487,6800895772,DEER,PHILIP,J,III,Cataract surgery,441,81.0,Y
1508821133,446268064,CONRON,RICHARD,W,JR.,Hernia repair – groin (open),24,94.0,Y
1508843053,1355233792,MCALLISTER,WILLIAM,H,IV,Spinal fusion,91,93.0,Y
1508857491,3577582691,TYSON,FARRELL,CLIFTON,II,Cataract surgery,2044,99.0,Y
1508864810,9436173820,SOLMAN,COREY,G,JR.,Hip replacement,49,76.0,Y
